"","case_id","year2020","continuous_treat","binary_treat","withdraw_school","agri_hours_worked","cereal_consump","roots_consump","nuts_consump","vegetables_consump","meatfish_consump","fruit_consump","milk_consump","fats_consump","sugar_consump","spices_consump","days_ate","religion","own_nonagri_business","perception_food","perception_housing","perception_clothing","perception_healthcare","floods","urban","district","sdate","smonth","syear","poor","upoor","real_annual_consump","real_annual_consump_pc","health_consump","drugs_consump","outpatient_consump","hospitalization_consump","lat","lon","dist_road","dist_popcenter","wetness_index","annual_mean_temp","annual_precipitation","popdensity","ill_2wks","cant_feed_fam"
"337","303065880008",0,0,0,0,0,7,2,2,3,1,0,0,0,1,7,7,"christianity",0,"It was less than adequate for household needs","It was more than adequate for household needs","It was less than adequate for household needs","It was just adequate for household needs",0,"rural","Zomba Non-City",15,"April",2017,1,1,149099.59375,37274.8984375,0,0,0,0,-15.361921,35.265958,8,7,13,204,1216,150,1,1
"338","303065880015",0,0,0,0,25,7,0,2,7,1,0,0,0,0,7,7,"christianity",0,"It was less than adequate for household needs","It was more than adequate for household needs","It was less than adequate for household needs","It was just adequate for household needs",0,"rural","Zomba Non-City",14,"April",2017,1,1,365047.78125,73009.5546875,0,0,0,0,-15.361921,35.265958,8,7,12,204,1216,150,1,1
"339","303065880023",0,0,0,0,14,7,2,2,2,1,2,0,0,1,7,7,"christianity",0,"It was less than adequate for household needs","It was more than adequate for household needs","It was less than adequate for household needs","It was just adequate for household needs",0,"rural","Zomba Non-City",16,"April",2017,0,0,283702.96875,141851.484375,0,0,0,0,-15.361921,35.265958,8,7,12,205,1206,150,0,1
"340","303065880031",0,0,0,1,22,7,3,3,7,2,7,0,0,7,7,6.5,"christianity",0,"It was just adequate for household needs","It was just adequate for household needs","It was just adequate for household needs","It was just adequate for household needs",0,"rural","Zomba Non-City",14,"April",2017,1,0,520141.90625,130035.4765625,0,0,0,0,-15.361921,35.265958,8,8,13,205,1204,150,1,0
"341","303065880039",0,0,0,0,1,7,2,5,7,0,1,0,2,4,7,6.33333333333333,"christianity",0,"It was less than adequate for household needs","It was less than adequate for household needs","It was less than adequate for household needs","It was less than adequate for household needs",0,"rural","Zomba Non-City",16,"April",2017,0,0,503494.59375,167831.53125,0,0,0,0,-15.361921,35.265958,8,8,11,205,1204,150,1,1
"342","303065880047",0,0,0,1,12,7,0,4,7,1,7,0,5,0,7,7,"christianity",1,"It was less than adequate for household needs","It was less than adequate for household needs","It was less than adequate for household needs","It was less than adequate for household needs",0,"rural","Zomba Non-City",14,"April",2017,1,0,506826.03125,126706.5078125,28633.46484375,9110.6474609375,19522.81640625,0,-15.361921,35.265958,8,8,12,205,1206,150,1,1
"343","303065880054",0,0,0,0,0,4,1,3,7,0,3,0,4,5,7,6.25,"christianity",0,"It was less than adequate for household needs","It was just adequate for household needs","It was less than adequate for household needs","It was less than adequate for household needs",0,"rural","Zomba Non-City",15,"April",2017,0,0,799456.625,199864.15625,0,0,0,0,-15.361921,35.265958,8,7,12,205,1206,150,1,1
"344","303065880062",0,0,0,0,14,7,3,5,7,6,6,0,7,7,7,7,"christianity",0,"It was just adequate for household needs","It was less than adequate for household needs","It was less than adequate for household needs","It was less than adequate for household needs",0,"rural","Zomba Non-City",15,"April",2017,0,0,1028751.875,171458.640625,6507.60546875,6507.60546875,0,0,-15.361921,35.265958,7,7,12,205,1212,150,1,0
"345","303065880070",0,0,0,0,0,5,1,7,7,3,6,4,1,3,7,3,"christianity",0,"It was less than adequate for household needs","It was just adequate for household needs","It was less than adequate for household needs","It was less than adequate for household needs",0,"rural","Zomba Non-City",16,"April",2017,0,0,354261.21875,354261.21875,1301.52099609375,1301.52099609375,0,0,-15.361921,35.265958,7,7,12,205,1212,150,1,0
"346","303065880078",0,0,0,0,0,7,1,2,7,1,2,0,0,0,7,7,"christianity",0,"It was less than adequate for household needs","It was less than adequate for household needs","It was less than adequate for household needs","It was just adequate for household needs",0,"rural","Zomba Non-City",14,"April",2017,1,0,393699.28125,131233.09375,0,0,0,0,-15.361921,35.265958,7,7,12,204,1216,150,1,1
"347","303065880086",0,0,0,0,0,7,3,7,7,0,2,0,5,7,7,7,"christianity",0,"It was less than adequate for household needs","It was less than adequate for household needs","It was less than adequate for household needs","It was less than adequate for household needs",0,"rural","Zomba Non-City",14,"April",2017,0,0,820507.25,410253.625,0,0,0,0,-15.361921,35.265958,7,7,16,204,1216,150,1,1
"348","303065880093",0,0,0,0,24,7,3,1,7,4,3,0,7,7,7,7,"christianity",0,"It was just adequate for household needs","It was just adequate for household needs","It was less than adequate for household needs","It was less than adequate for household needs",0,"rural","Zomba Non-City",15,"April",2017,0,0,701862.3125,140372.46875,5596.54052734375,5596.54052734375,0,0,-15.361921,35.265958,7,7,12,204,1216,150,1,1
"349","303065880101",0,0,0,0,15,7,2,6,7,7,1,0,5,7,7,7,"christianity",0,"It was just adequate for household needs","It was just adequate for household needs","It was just adequate for household needs","It was less than adequate for household needs",0,"rural","Zomba Non-City",14,"April",2017,0,0,449859.25,449859.25,14767.2578125,3253.802734375,0,11513.455078125,-15.361921,35.265958,7,7,11,204,1216,150,1,0
"350","303065880109",0,0,0,0,53,7,3,3,7,7,7,0,7,7,7,7,"christianity",0,"It was just adequate for household needs","It was just adequate for household needs","It was just adequate for household needs","It was just adequate for household needs",0,"rural","Zomba Non-City",14,"April",2017,0,0,711302.875,355651.4375,54663.8828125,0,54663.8828125,0,-15.361921,35.265958,6,6,12,202,1227,75,1,0
"351","303065880117",0,0,0,0,25,7,5,5,7,3,4,0,7,7,7,7,"christianity",0,"It was just adequate for household needs","It was just adequate for household needs","It was less than adequate for household needs","It was less than adequate for household needs",0,"rural","Zomba Non-City",16,"April",2017,0,0,748263.8125,187065.953125,2603.0419921875,2603.0419921875,0,0,-15.361921,35.265958,6,6,13,204,1222,150,1,0
"352","303065880125",0,0,0,0,0,3,3,3,3,2,4,0,0,6,7,3,"christianity",0,"It was less than adequate for household needs","It was less than adequate for household needs","It was less than adequate for household needs","It was less than adequate for household needs",0,"rural","Zomba Non-City",16,"April",2017,0,0,293332.15625,293332.15625,0,0,0,0,-15.361921,35.265958,6,6,12,202,1227,75,0,1
"353","303075890020",0,1,1,0,0,7,4,2,5,0,0,0,5,7,7,7,"christianity",0,"It was less than adequate for household needs","It was less than adequate for household needs","It was just adequate for household needs","It was less than adequate for household needs",0,"rural","Zomba Non-City",12,"July",2016,0,0,877054.8125,146175.796875,193768.25,5832.4892578125,110169.2421875,77766.5234375,-15.241005,35.404114,0,15,13,218,1218,150,1,1
"354","303075890040",0,1,1,0,0,7,3,7,7,5,0,0,7,7,7,7,"islam",0,"It was less than adequate for household needs","It was less than adequate for household needs","It was less than adequate for household needs","It was less than adequate for household needs",0,"rural","Zomba Non-City",12,"July",2016,0,0,779796.25,155959.25,10368.8701171875,10368.8701171875,0,0,-15.241005,35.404114,0,15,12,219,1210,250,0,1
"355","303075890059",0,1,1,0,0,7,2,3,5,0,0,0,5,5,7,7,"christianity",0,"It was just adequate for household needs","It was just adequate for household needs","It was just adequate for household needs","It was less than adequate for household needs",0,"rural","Zomba Non-City",13,"July",2016,0,0,335943.34375,335943.34375,0,0,0,0,-15.241005,35.404114,0,15,13,218,1218,150,0,1
"356","303075890119",0,1,1,0,0,4,1,2,2,4,2,0,0,7,4,3,"christianity",0,"It was less than adequate for household needs","It was less than adequate for household needs","It was less than adequate for household needs","It was less than adequate for household needs",0,"rural","Zomba Non-City",12,"July",2016,0,0,354218.46875,354218.46875,0,0,0,0,-15.241005,35.404114,0,14,13,218,1218,150,0,1
"357","303075890139",0,1,1,0,0,4,0,2,2,3,1,0,4,0,7,4,"christianity",0,"It was less than adequate for household needs","It was less than adequate for household needs","It was less than adequate for household needs","It was less than adequate for household needs",0,"rural","Zomba Non-City",12,"July",2016,1,1,414835.65625,82967.1328125,64805.4375,64805.4375,0,0,-15.241005,35.404114,0,14,13,218,1218,150,1,1
"358","303075890178",0,1,1,0,0,7,0,7,7,4,0,0,7,0,7,7,"christianity",0,"It was less than adequate for household needs","It was just adequate for household needs","It was less than adequate for household needs","It was less than adequate for household needs",0,"rural","Zomba Non-City",12,"July",2016,0,0,516301.625,258150.8125,22033.849609375,22033.849609375,0,0,-15.241005,35.404114,1,14,12,218,1218,150,0,1
"359","303075890198",0,1,1,0,0,7,1,1,1,2,1,1,3,1,7,6,"islam",0,"It was less than adequate for household needs","It was just adequate for household needs","It was less than adequate for household needs","It was less than adequate for household needs",0,"rural","Zomba Non-City",12,"July",2016,1,0,359492.65625,119830.8828125,7776.65283203125,7776.65283203125,0,0,-15.241005,35.404114,1,14,13,218,1218,150,1,0
"360","303075890238",0,1,1,0,0,7,1,7,2,0,0,0,5,1,7,5.25,"christianity",0,"It was just adequate for household needs","It was less than adequate for household needs","It was just adequate for household needs","It was just adequate for household needs",0,"rural","Zomba Non-City",11,"July",2016,1,0,344463.1875,86115.796875,10368.8701171875,0,10368.8701171875,0,-15.241005,35.404114,1,14,13,217,1218,150,1,1
"361","303075890258",0,1,1,0,0,7,0,3,2,2,1,0,7,1,7,7,"islam",0,"It was less than adequate for household needs","It was less than adequate for household needs","It was less than adequate for household needs","It was just adequate for household needs",0,"rural","Zomba Non-City",11,"July",2016,0,0,1102352.625,220470.53125,100697.6796875,82950.9609375,0,17746.720703125,-15.241005,35.404114,1,14,12,217,1218,350,1,0
"362","303075890277",0,1,1,0,7,7,3,7,3,5,0,0,7,3,7,7,"christianity",0,"It was less than adequate for household needs","It was less than adequate for household needs","It was less than adequate for household needs","It was less than adequate for household needs",0,"rural","Zomba Non-City",12,"July",2016,0,0,846768.8125,282256.28125,143000.671875,11794.58984375,116649.7890625,14556.298828125,-15.241005,35.404114,1,14,12,216,1226,250,1,1
"363","303075890297",0,1,1,0,13,7,5,2,4,3,0,0,0,0,7,7,"christianity",0,"It was less than adequate for household needs","It was less than adequate for household needs","It was less than adequate for household needs","It was less than adequate for household needs",0,"rural","Zomba Non-City",11,"July",2016,0,0,559854.625,186618.203125,1944.16320800781,0,1944.16320800781,0,-15.241005,35.404114,1,14,15,216,1226,250,1,1
"364","303075890317",0,1,1,0,0,7,0,7,7,3,0,0,5,3,7,7,"christianity",0,"It was less than adequate for household needs","It was just adequate for household needs","It was less than adequate for household needs","It was just adequate for household needs",0,"rural","Zomba Non-City",11,"July",2016,1,0,777645.75,129607.625,19312.021484375,19312.021484375,0,0,-15.241005,35.404114,1,14,15,217,1218,350,0,1
"365","303075890337",0,1,1,0,0,7,1,1,5,1,1,0,7,7,7,7,"islam",0,"It was less than adequate for household needs","It was less than adequate for household needs","It was less than adequate for household needs","It was less than adequate for household needs",0,"rural","Zomba Non-City",13,"July",2016,0,0,510473.5,255236.75,12961.087890625,12961.087890625,0,0,-15.241005,35.404114,1,15,14,215,1231,350,0,1
"366","303075890356",0,1,1,0,0,7,4,2,7,2,1,0,7,2,7,7,"islam",0,"It was just adequate for household needs","It was just adequate for household needs","It was just adequate for household needs","It was just adequate for household needs",0,"rural","Zomba Non-City",13,"July",2016,0,0,1587007.625,264501.28125,43808.4765625,11405.7568359375,32402.71875,0,-15.241005,35.404114,1,15,12,219,1210,250,1,0
"367","303075890376",0,1,1,0,0,7,3,5,7,4,0,0,0,1,7,7,"christianity",0,"It was less than adequate for household needs","It was just adequate for household needs","It was less than adequate for household needs","It was less than adequate for household needs",0,"rural","Zomba Non-City",13,"July",2016,1,0,519552.59375,103910.515625,12183.4228515625,12183.4228515625,0,0,-15.241005,35.404114,0,15,12,219,1210,250,0,1
"368","303075890396",0,1,1,1,0,7,0,0,7,0,0,0,0,7,7,7,"islam",0,"It was less than adequate for household needs","It was less than adequate for household needs","It was just adequate for household needs","It was just adequate for household needs",0,"rural","Zomba Non-City",12,"July",2016,1,1,420443.625,84088.7265625,0,0,0,0,-15.241005,35.404114,0,15,12,219,1210,250,0,1
"369","303075900016",0,0,0,0,21,7,7,4,7,3,7,0,4,3,7,7,"christianity",0,"It was less than adequate for household needs","It was less than adequate for household needs","It was less than adequate for household needs","It was less than adequate for household needs",0,"rural","Zomba Non-City",22,"February",2017,0,0,1001597.5,333865.84375,1233.59240722656,1233.59240722656,0,0,-15.338709,35.394991,0,8,13,215,1263,250,0,1
"370","303075900022",0,0,0,0,0,7,2,5,7,4,2,3,7,7,7,7,"christianity",1,"It was just adequate for household needs","It was just adequate for household needs","It was less than adequate for household needs","It was just adequate for household needs",0,"rural","Zomba Non-City",17,"February",2017,0,0,2383582,476716.40625,24671.84765625,0,24671.84765625,0,-15.338709,35.394991,0,8,12,215,1263,250,1,1
"371","303075900045",0,0,0,0,0,7,0,3,7,4,5,0,5,6,7,7,"christianity",0,"It was less than adequate for household needs","It was less than adequate for household needs","It was less than adequate for household needs","It was less than adequate for household needs",0,"rural","Zomba Non-City",21,"February",2017,0,0,1179721.125,235944.21875,0,0,0,0,-15.338709,35.394991,1,7,13,214,1272,150,1,1
"372","303075900068",0,0,0,0,0,7,2,4,7,6,4,3,7,7,7,7,"christianity",0,"It was just adequate for household needs","It was just adequate for household needs","It was just adequate for household needs","It was just adequate for household needs",0,"rural","Zomba Non-City",20,"February",2017,0,0,1625333.25,541777.75,9868.7392578125,9868.7392578125,0,0,-15.338709,35.394991,1,7,12,214,1272,150,1,1
